step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
401,CASH_IN,176296.37,C1966268762,207125.0,383421.37,C1597140145,0.0,0.0,0,0
184,PAYMENT,2840.13,C1351513465,145140.03,142299.9,M466184993,0.0,0.0,0,0
45,CASH_OUT,155761.29,C719370249,155761.29,0.0,C2024978323,192775.45,348536.74,1,0
18,CASH_OUT,160937.93,C262664080,0.0,0.0,C1305830291,3991676.9,4245865.79,0,0
370,CASH_OUT,4316.11,C1099444034,0.0,0.0,C1226739497,142568.04,146884.15,0,0
159,PAYMENT,4030.27,C724439284,251626.0,247595.73,M910728410,0.0,0.0,0,0
592,TRANSFER,458361.83,C2050469537,458361.83,0.0,C2018291358,0.0,0.0,1,0
131,PAYMENT,16417.05,C601190081,0.0,0.0,M1504448798,0.0,0.0,0,0
406,CASH_OUT,125159.5,C161071468,0.0,0.0,C970834175,7030466.5,7155625.99,0,0
37,TRANSFER,308666.88,C375764881,0.0,0.0,C1151633514,2656046.97,2964713.84,0,0
184,CASH_IN,81639.97,C105495195,26638814.38,26720454.35,C752653449,89191.57,7551.6,0,0
299,PAYMENT,27971.63,C797210628,326931.64,298960.01,M1839034623,0.0,0.0,0,0
379,PAYMENT,8732.81,C261053647,58614.7,49881.89,M402867828,0.0,0.0,0,0
348,CASH_OUT,123494.93,C251888315,30148.0,0.0,C1196023650,72671.02,196165.95,0,0
416,TRANSFER,79076.14,C1720013416,79076.14,0.0,C431840204,0.0,0.0,1,0
305,CASH_IN,54848.55,C918609318,8945009.63,8999858.19,C975970859,273169.99,218321.43,0,0
138,CASH_OUT,33829.47,C545142640,0.0,0.0,C1105205697,154790.83,85892.94,0,0
312,PAYMENT,8879.54,C1142842215,20048.0,11168.46,M310905841,0.0,0.0,0,0
41,PAYMENT,2596.46,C1559554498,0.0,0.0,M913757116,0.0,0.0,0,0
34,CASH_OUT,865948.49,C2109818783,865948.49,0.0,C197117096,0.0,865948.49,1,0
205,CASH_OUT,196981.11,C443825934,10481.0,0.0,C1893247478,1317333.29,1514314.4,0,0
158,PAYMENT,22763.7,C1895433916,0.0,0.0,M571075049,0.0,0.0,0,0
331,CASH_IN,373214.09,C570858448,12182406.61,12555620.7,C791786567,378747.49,5533.4,0,0
228,CASH_IN,432790.39,C332651488,140.0,432930.39,C1444784406,763897.65,331107.26,0,0
212,CASH_IN,1954.6,C1588829187,14115396.64,14117351.24,C441076163,56658.42,54703.82,0,0
553,TRANSFER,254528.76,C1413607654,254528.76,0.0,C519703316,0.0,0.0,1,0
348,CASH_IN,116145.07,C799119532,10147826.11,10263971.18,C771498227,679132.39,562987.32,0,0
349,PAYMENT,3169.9,C306430130,12088.0,8918.1,M2096313619,0.0,0.0,0,0
253,TRANSFER,168622.3,C1044222858,168622.3,0.0,C2146789865,0.0,0.0,1,0
328,CASH_OUT,148492.32,C2032879522,131677.0,0.0,C1355123860,0.0,148492.32,0,0
163,CASH_OUT,4670.98,C1461582352,458432.0,453761.02,C63607573,0.0,4670.98,0,0
158,PAYMENT,9645.33,C1928778457,0.0,0.0,M1297507594,0.0,0.0,0,0
307,TRANSFER,650301.84,C1864113228,2693.0,0.0,C715887248,0.0,650301.84,0,0
205,CASH_IN,359591.39,C819213858,301717.0,661308.39,C1151382480,125614.27,0.0,0,0
563,PAYMENT,2857.68,C1328143723,0.0,0.0,M21015846,0.0,0.0,0,0
438,CASH_OUT,27286.66,C2119382172,27286.66,0.0,C2024067426,11633.47,38920.14,1,0
209,CASH_OUT,251646.38,C1047235604,148950.55,0.0,C1402419587,2299135.45,2550781.83,0,0
239,CASH_OUT,27398.61,C407134429,0.0,0.0,C1701802059,80720.88,108119.49,0,0
160,CASH_IN,591609.53,C820541940,192436.0,784045.53,C1519785004,201503.59,0.0,0,0
360,TRANSFER,32229.39,C1428905551,11433.0,0.0,C79586745,462216.14,494445.53,0,0
306,CASH_IN,304814.41,C1618449638,12178457.54,12483271.95,C938427844,746366.16,441551.75,0,0
276,PAYMENT,4291.23,C67590104,736055.0,731763.77,M597299529,0.0,0.0,0,0
595,PAYMENT,2273.21,C1602486914,0.0,0.0,M194330073,0.0,0.0,0,0
40,PAYMENT,28188.39,C1852140204,97459.29,69270.9,M1265463460,0.0,0.0,0,0
15,TRANSFER,309692.01,C477274045,136742.77,0.0,C227319937,2820884.4,3130576.42,0,0
305,PAYMENT,2021.71,C1583078477,0.0,0.0,M1688953290,0.0,0.0,0,0
255,CASH_IN,418555.44,C1911831685,10335448.43,10754003.88,C556788572,563689.71,145134.27,0,0
355,CASH_IN,146692.22,C1703512357,26032.0,172724.22,C1185025461,2104478.99,1957786.78,0,0
231,CASH_IN,280929.32,C634665140,2158176.33,2439105.65,C887616409,1524572.06,1243642.74,0,0
380,TRANSFER,370885.27,C1233245009,59469.0,0.0,C652404133,47749.88,418635.15,0,0
230,CASH_OUT,66984.29,C1191910356,0.0,0.0,C176270156,361296.61,428280.9,0,0
323,CASH_IN,92209.36,C1458124159,49955.0,142164.36,C983489010,197077.05,104867.69,0,0
251,CASH_IN,307229.27,C1867471421,22590.0,329819.27,C983503159,630157.62,322928.36,0,0
397,CASH_OUT,2199.31,C1186588879,107884.0,105684.69,C678170018,0.0,2199.31,0,0
297,CASH_OUT,130478.17,C83539664,75383.0,0.0,C644351637,0.0,130478.17,0,0
161,PAYMENT,9749.84,C1348291147,107804.0,98054.16,M93428607,0.0,0.0,0,0
19,CASH_OUT,215198.45,C1526377181,0.0,0.0,C1561283458,342757.39,703810.12,0,0
122,TRANSFER,188249.17,C2026720299,188249.17,0.0,C669965600,0.0,0.0,1,0
185,TRANSFER,175951.24,C2128132953,0.0,0.0,C623395017,374237.75,550188.99,0,0
259,CASH_OUT,352495.42,C1993606237,0.0,0.0,C36139136,3389461.11,3790662.62,0,0
604,CASH_OUT,277582.53,C1512896686,277582.53,0.0,C731882373,0.0,277582.53,1,0
380,CASH_OUT,233619.13,C209606818,28790.0,0.0,C1084505814,663355.71,896974.84,0,0
687,CASH_OUT,210553.86,C219786008,0.0,0.0,C1062430038,220624.45,431178.31,0,0
377,CASH_OUT,489033.93,C922540199,489033.93,0.0,C1098002661,0.0,489033.93,1,0
235,CASH_OUT,287709.42,C515186231,0.0,0.0,C611124224,676272.39,963981.81,0,0
93,PAYMENT,4000.8,C368201519,16536.0,12535.2,M258179307,0.0,0.0,0,0
699,CASH_OUT,162326.52,C1532317723,162326.52,0.0,C446134087,0.0,162326.52,1,0
523,TRANSFER,921894.19,C1325096505,921894.19,0.0,C427393645,0.0,0.0,1,0
349,CASH_OUT,305958.09,C246586938,0.0,0.0,C2137083225,5370559.28,5676517.36,0,0
396,PAYMENT,4705.91,C607788930,97544.0,92838.09,M973177348,0.0,0.0,0,0
185,CASH_OUT,156097.56,C2100306834,30899.0,0.0,C173560279,4256341.82,4412439.38,0,0
22,PAYMENT,250.08,C1179818469,677401.0,677150.92,M298053996,0.0,0.0,0,0
284,CASH_OUT,38499.03,C735944038,0.0,0.0,C496220218,100221.26,138720.28,0,0
10,CASH_IN,183686.5,C1304192157,600428.73,784115.23,C1469084143,4786466.91,4975094.4,0,0
207,CASH_OUT,262836.81,C24416866,1703.51,0.0,C320089150,1595707.82,1858544.64,0,0
33,PAYMENT,729.23,C1002894736,50659.0,49929.77,M1221981925,0.0,0.0,0,0
252,CASH_IN,466611.21,C860798165,0.0,466611.21,C1780235942,1072099.14,605487.93,0,0
406,CASH_OUT,106596.14,C1914252459,106596.14,0.0,C107263754,0.0,106596.14,1,0
399,CASH_OUT,429320.47,C1152775611,0.0,0.0,C2110157840,10976962.34,11406282.82,0,0
229,CASH_IN,218763.88,C1631159234,4450698.82,4669462.7,C1832863340,308962.99,90199.12,0,0
371,CASH_OUT,17041.2,C567815455,0.0,0.0,C134829820,31272.8,48314.0,0,0
372,CASH_OUT,206173.82,C1684905629,80051.0,0.0,C1054492377,336140.48,542314.31,0,0
451,PAYMENT,14689.82,C379240845,0.0,0.0,M510354246,0.0,0.0,0,0
257,CASH_IN,12246.32,C1386273739,875461.49,887707.81,C147069572,310964.17,298717.85,0,0
164,TRANSFER,1627389.26,C743239060,1627389.26,0.0,C1443003835,0.0,0.0,1,0
20,PAYMENT,4606.23,C491343941,0.0,0.0,M1178471560,0.0,0.0,0,0
139,CASH_OUT,291667.52,C133020573,21798.0,0.0,C1443373883,727275.9,1018943.42,0,0
254,PAYMENT,21002.01,C1063121773,0.0,0.0,M956487214,0.0,0.0,0,0
452,CASH_OUT,1138384.29,C254541375,1138384.29,0.0,C135531312,0.0,1138384.29,1,0
518,TRANSFER,242896.12,C494221581,242896.12,0.0,C1477702767,0.0,0.0,1,0
139,PAYMENT,15280.52,C1565903459,0.0,0.0,M2095451404,0.0,0.0,0,0
399,PAYMENT,24931.49,C576392122,0.0,0.0,M167888194,0.0,0.0,0,0
350,CASH_IN,23595.44,C929986855,25419.0,49014.44,C347643204,76115.15,52519.71,0,0
273,CASH_IN,242025.33,C2037637020,16726.0,258751.33,C75847620,228492.14,0.0,0,0
21,CASH_OUT,69060.82,C2129905566,8255.0,0.0,C1352754680,0.0,69060.82,0,0
20,CASH_OUT,333029.75,C978876281,0.0,0.0,C1394304548,469566.23,1043089.47,0,0
350,TRANSFER,342923.29,C555555537,0.0,0.0,C519164214,525833.93,868757.23,0,0
578,TRANSFER,6274752.67,C1756348910,6274752.67,0.0,C1746536582,0.0,0.0,1,0
649,CASH_OUT,733119.42,C1931992336,733119.42,0.0,C2013008658,2751163.93,3484283.35,1,0
493,CASH_OUT,1214511.61,C1966863341,1214511.61,0.0,C570490831,0.0,1214511.61,1,0
377,PAYMENT,22139.11,C1964330973,10126.0,0.0,M937209463,0.0,0.0,0,0
376,CASH_OUT,90745.2,C1234713543,0.0,0.0,C334724973,1782196.51,1872941.71,0,0
212,CASH_OUT,178168.9,C1244586628,0.0,0.0,C1646979002,514318.69,692487.59,0,0
135,PAYMENT,11344.49,C487707737,100216.0,88871.51,M1175727157,0.0,0.0,0,0
524,CASH_IN,57395.48,C261074249,10038.0,67433.48,C1469223071,656147.26,598751.79,0,0
211,CASH_OUT,5689516.13,C2094963184,5689516.13,0.0,C373225070,1826357.61,7515873.74,1,0
91,TRANSFER,737285.03,C2082041963,737285.03,0.0,C484298628,0.0,0.0,1,0
612,PAYMENT,4349.13,C1985230614,59974.0,55624.87,M1473542190,0.0,0.0,0,0
30,TRANSFER,109401.88,C2037269206,109401.88,0.0,C337579043,0.0,0.0,1,0
180,PAYMENT,2258.04,C1676477600,619923.36,617665.32,M1342710616,0.0,0.0,0,0
186,CASH_IN,390226.99,C1847574403,4128731.51,4518958.51,C29375752,1303969.65,913742.66,0,0
324,TRANSFER,2329221.45,C959186612,224.0,0.0,C629045268,0.0,2329221.45,0,0
332,PAYMENT,1409.65,C482365843,1392.0,0.0,M446473011,0.0,0.0,0,0
253,CASH_OUT,168622.3,C294300042,168622.3,0.0,C1850704979,941451.87,1110074.16,1,0
262,CASH_OUT,47281.55,C421064733,98810.7,51529.15,C1813277843,374654.42,421935.97,0,0
15,CASH_OUT,48073.47,C945293024,5520.0,0.0,C1889004246,543797.28,591870.75,0,0
259,PAYMENT,8393.87,C1430703830,44904.63,36510.76,M1289919973,0.0,0.0,0,0
462,TRANSFER,1433038.32,C1474789260,1433038.32,0.0,C991335856,0.0,0.0,1,0
331,PAYMENT,1630.45,C1785493824,654143.0,652512.55,M1082629523,0.0,0.0,0,0
466,CASH_OUT,4364760.42,C821777202,4364760.42,0.0,C1421637972,91395.98,4456156.41,1,0
658,CASH_OUT,619824.64,C989559547,619824.64,0.0,C537664657,1420676.78,2040501.42,1,0
255,CASH_IN,11535.3,C213440493,2331117.75,2342653.05,C381858330,230378.0,218842.7,0,0
210,TRANSFER,168395.53,C107018796,119.0,0.0,C1938616956,46233.79,214629.32,0,0
273,PAYMENT,1448.65,C519808361,107179.0,105730.35,M2024312348,0.0,0.0,0,0
385,PAYMENT,4798.21,C1452983882,10330.0,5531.79,M1462297457,0.0,0.0,0,0
14,CASH_OUT,137112.54,C1342508023,20753.0,0.0,C1940691119,1140069.07,1162075.73,0,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
199,CASH_OUT,80885.48,C2065836466,80885.48,0.0,C582821182,756653.51,837538.99,1,0
76,TRANSFER,9917.27,C1267158518,9917.27,0.0,C1985253789,0.0,0.0,1,0
120,CASH_OUT,105859.41,C1163445011,105859.41,0.0,C1506005745,1210162.91,1316022.32,1,0
120,PAYMENT,1612.45,C1422368693,338.0,0.0,M251089744,0.0,0.0,0,0
345,PAYMENT,90534.24,C1841601999,0.0,0.0,M298193862,0.0,0.0,0,0
561,TRANSFER,615954.92,C114731289,615954.92,0.0,C236726278,0.0,0.0,1,0
71,CASH_OUT,1871553.73,C92154963,1871553.73,0.0,C1037207091,0.0,1871553.73,1,0
39,CASH_IN,248320.28,C1328774265,738214.81,986535.09,C2131770345,2964019.17,2354759.46,0,0
261,CASH_IN,187511.63,C2089072274,182045.24,369556.86,C1335742338,361807.65,174296.02,0,0
215,PAYMENT,71618.67,C1140270249,0.0,0.0,M1827827291,0.0,0.0,0,0
48,TRANSFER,2078560.34,C726327731,0.0,0.0,C1313582591,11682730.95,13761291.29,0,0
59,TRANSFER,3857176.83,C1675721447,3857176.83,0.0,C892636220,0.0,0.0,1,0
569,CASH_OUT,112614.33,C1681482625,367582.58,254968.25,C737092766,5013388.0,5126002.32,0,0
145,TRANSFER,1539687.27,C1207025716,1539687.27,0.0,C1129375709,0.0,0.0,1,0
21,PAYMENT,11074.79,C1600547800,97138.67,86063.88,M429978500,0.0,0.0,0,0
202,PAYMENT,2086.22,C1988383748,203464.77,201378.56,M641635295,0.0,0.0,0,0
331,PAYMENT,26617.1,C796118452,248740.0,222122.9,M1849677800,0.0,0.0,0,0
201,CASH_IN,140098.67,C116540920,2465420.87,2605519.54,C1095169952,1170358.45,1030259.78,0,0
143,PAYMENT,5273.79,C1845348879,209376.58,204102.79,M477985793,0.0,0.0,0,0
186,PAYMENT,11593.16,C864732713,29704.18,18111.02,M789845364,0.0,0.0,0,0
13,CASH_OUT,11980.08,C341622182,931223.91,919243.83,C1036610014,609728.65,621708.73,0,0
254,CASH_IN,76120.72,C79840147,1100177.58,1176298.29,C305715821,838856.91,762736.19,0,0
551,TRANSFER,813992.49,C460547143,813992.49,0.0,C830306578,0.0,0.0,1,0
86,TRANSFER,305817.12,C1107960128,305817.12,0.0,C76175380,0.0,0.0,1,0
143,PAYMENT,7228.29,C1510696663,80874.0,73645.71,M1227174396,0.0,0.0,0,0
378,CASH_OUT,28454.77,C1203509642,40227.0,11772.23,C1399791650,852511.38,982381.01,0,0
287,TRANSFER,223730.4,C734008057,223730.4,0.0,C1763626980,0.0,0.0,1,0
252,CASH_IN,229744.25,C90166346,12444.0,242188.25,C1823721101,0.0,0.0,0,0
86,CASH_OUT,6972164.97,C1268472825,6972164.97,0.0,C2126149202,5680.28,6977845.25,1,0
501,CASH_OUT,772379.36,C533533320,772379.36,0.0,C1635587214,501817.89,1274197.25,1,0
250,CASH_OUT,177217.55,C605707294,177217.55,0.0,C869819387,1086981.95,1264199.5,1,0
299,CASH_OUT,157621.07,C1413372580,0.0,0.0,C1117417365,1633452.68,3822204.18,0,0
211,CASH_IN,239702.18,C241977752,156421.0,396123.18,C1294294902,20740.58,0.0,0,0
236,PAYMENT,14571.84,C1695619661,38009.0,23437.16,M569055935,0.0,0.0,0,0
136,CASH_OUT,97123.54,C32644488,0.0,0.0,C1676492144,2402477.03,2499600.57,0,0
47,CASH_OUT,225850.53,C478694396,225850.53,0.0,C310772625,5063600.9,5289451.43,1,0
20,PAYMENT,9624.46,C690870197,0.0,0.0,M1817690461,0.0,0.0,0,0
95,PAYMENT,20171.2,C487174280,0.0,0.0,M1466869001,0.0,0.0,0,0
564,TRANSFER,1246169.57,C1236436870,1246169.57,0.0,C970108067,0.0,0.0,1,0
130,CASH_IN,372119.51,C2111634888,983.0,373102.51,C978481208,5057158.5,4685038.99,0,0
329,PAYMENT,31305.41,C862144946,3080.0,0.0,M1032692333,0.0,0.0,0,0
215,PAYMENT,7544.89,C828366293,14722.0,7177.11,M439011930,0.0,0.0,0,0
212,CASH_OUT,158655.53,C121354052,780392.41,621736.88,C855606262,1021337.12,1179992.65,0,0
328,CASH_IN,299157.76,C268168150,277.0,299434.76,C877241443,6275212.64,5976054.88,0,0
235,PAYMENT,18630.4,C2053629334,0.0,0.0,M1438083587,0.0,0.0,0,0
159,CASH_IN,138217.97,C2067562165,7014449.2,7152667.17,C955787820,401109.83,262891.86,0,0
623,CASH_OUT,58050.78,C1057925060,58050.78,0.0,C151767337,0.0,58050.78,1,0
182,TRANSFER,388198.14,C797499151,392707.67,4509.53,C1939579059,23557131.04,23945329.18,0,0
134,CASH_IN,157410.96,C1034479093,4461685.95,4619096.9,C1960753080,230772.51,73361.56,0,0
13,CASH_IN,238059.76,C1785204378,7733771.18,7971830.95,C1050074703,704139.65,466079.88,0,0
322,CASH_OUT,75424.8,C490567363,62030.13,0.0,C1596232191,880135.03,955559.83,0,0
345,CASH_OUT,266629.92,C548545551,12408.0,0.0,C475731987,65112.67,331742.58,0,0
369,PAYMENT,20346.65,C1457956057,27632.0,7285.35,M877288890,0.0,0.0,0,0
255,PAYMENT,5664.12,C685612566,11654.0,5989.88,M1625169144,0.0,0.0,0,0
742,CASH_OUT,652993.91,C1614818636,652993.91,0.0,C362803701,0.0,652993.91,1,0
385,TRANSFER,620512.76,C580395183,620512.76,0.0,C399005937,0.0,0.0,1,0
142,TRANSFER,9678.05,C643896847,14817.0,5138.95,C705540568,33550.59,43228.63,0,0
398,CASH_OUT,209146.93,C1554381208,0.0,0.0,C1672224580,856467.96,1065614.89,0,0
207,CASH_OUT,392545.09,C411101765,4628.0,0.0,C1433948191,555096.24,947641.33,0,0
687,CASH_OUT,280394.52,C1696757397,172883.0,0.0,C1142911891,411684.29,692078.81,0,0
1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0
94,PAYMENT,18712.89,C1242274658,11267.0,0.0,M67120750,0.0,0.0,0,0
228,PAYMENT,27531.17,C1754476479,0.0,0.0,M1509630751,0.0,0.0,0,0
403,CASH_IN,273904.71,C1832150711,0.0,273904.71,C1422692493,512719.06,238814.35,0,0
207,PAYMENT,6375.36,C1137007445,570.0,0.0,M6020134,0.0,0.0,0,0
308,CASH_OUT,113270.11,C2006590823,66995.0,0.0,C262904383,418982.63,532252.74,0,0
493,CASH_OUT,605108.36,C258213312,605108.36,0.0,C1204527929,893880.11,1498988.47,1,0
53,CASH_OUT,931684.75,C1888926728,931684.75,0.0,C1918631578,3608144.66,4539829.41,1,0
235,CASH_OUT,260506.8,C674289238,0.0,0.0,C66695659,616248.04,876754.84,0,0
156,CASH_OUT,259344.79,C719605810,0.0,0.0,C2137305065,1732024.36,1991369.15,0,0
231,PAYMENT,13470.57,C1545372952,21858.0,8387.43,M1801962432,0.0,0.0,0,0
544,PAYMENT,10409.38,C1290829083,0.0,0.0,M1888929584,0.0,0.0,0,0
179,PAYMENT,27166.72,C907406127,19880.0,0.0,M1083546277,0.0,0.0,0,0
12,PAYMENT,8417.31,C1869090026,266591.72,258174.41,M154311424,0.0,0.0,0,0
210,CASH_IN,111584.6,C1685388443,3465722.02,3577306.62,C275108098,2584843.56,2473258.96,0,0
236,PAYMENT,2729.03,C2099503502,0.0,0.0,M348166421,0.0,0.0,0,0
205,CASH_OUT,181532.39,C894770159,209503.0,27970.61,C1882102865,7440381.55,7621913.94,0,0
297,CASH_OUT,3105902.49,C239028627,3105902.49,0.0,C836881979,2966634.88,6072537.37,1,0
372,PAYMENT,14167.99,C623983825,0.0,0.0,M767560827,0.0,0.0,0,0
208,PAYMENT,5976.38,C53198534,119873.0,113896.62,M487573908,0.0,0.0,0,0
307,PAYMENT,785.1,C947691774,193137.28,192352.18,M751182210,0.0,0.0,0,0
212,PAYMENT,2094.19,C178178055,0.0,0.0,M864724779,0.0,0.0,0,0
282,CASH_IN,88527.67,C1721231220,11485.0,100012.67,C1579799462,1187708.63,1099180.96,0,0
35,PAYMENT,17571.32,C1293494099,0.0,0.0,M723568078,0.0,0.0,0,0
34,PAYMENT,25539.72,C1186456911,9957.0,0.0,M2135054734,0.0,0.0,0,0
297,TRANSFER,31479113.67,C129944225,0.0,0.0,C44870833,44341934.85,75821048.52,0,0
335,TRANSFER,2353552.79,C122594171,0.0,0.0,C1268745115,4333241.12,6686793.91,0,0
372,PAYMENT,25872.48,C859898804,35912.0,10039.52,M535782162,0.0,0.0,0,0
207,CASH_IN,73654.62,C1901210239,20390.0,94044.62,C55266963,18933.35,0.0,0,0
70,CASH_OUT,1036789.41,C32861099,1036789.41,0.0,C1594778194,523315.63,1560105.04,1,0
154,PAYMENT,17042.61,C1277976327,0.0,0.0,M1426485068,0.0,0.0,0,0
283,DEBIT,41425.05,C1853027272,65.0,0.0,C973742243,958060.81,999485.85,0,0
159,CASH_OUT,301193.32,C2042509361,301193.32,0.0,C448102180,0.0,301193.32,1,0
559,TRANSFER,175290.91,C651261892,175290.91,0.0,C211349976,0.0,0.0,1,0
139,CASH_OUT,141514.6,C1683709011,61433.0,0.0,C460451653,727484.96,868999.56,0,0
609,CASH_OUT,228706.19,C976368712,228706.19,0.0,C1575445861,118230.46,346936.65,1,0
140,CASH_OUT,42563.44,C1443958200,0.0,0.0,C1130179838,7865835.6,7908399.04,0,0
470,CASH_OUT,913684.05,C1959891582,913684.05,0.0,C1804810309,410443.03,1324127.08,1,0
710,TRANSFER,33613.11,C223934806,33613.11,0.0,C2052072681,0.0,0.0,1,0
150,CASH_OUT,1335959.76,C863602835,1335959.76,0.0,C1595218853,73654.55,1409614.31,1,0
396,CASH_OUT,256051.37,C579977241,5284.0,0.0,C439397578,235774.06,491825.42,0,0
260,PAYMENT,6291.48,C2124737484,56176.0,49884.52,M1937809253,0.0,0.0,0,0
218,CASH_OUT,957432.32,C261371522,957432.32,0.0,C941458024,4634.35,962066.67,1,0
80,CASH_OUT,62134.33,C1079384969,62134.33,0.0,C1087953881,509204.33,571338.66,1,0
160,CASH_OUT,212032.79,C515590314,19404.0,0.0,C1436203785,126323.58,338356.37,0,0
566,CASH_OUT,92641.52,C51780378,92641.52,0.0,C153727053,899062.84,991704.37,1,0
325,CASH_OUT,216475.97,C180091638,222.0,0.0,C263666143,315972.26,532448.23,0,0
18,CASH_IN,54044.91,C606036772,21029.0,75073.91,C881912441,0.0,0.0,0,0
400,CASH_OUT,116769.22,C1645452957,99696.0,0.0,C1373253294,979164.52,1095933.74,0,0
179,PAYMENT,10521.63,C1282429107,37113.0,26591.37,M803097473,0.0,0.0,0,0
403,TRANSFER,665337.79,C759178467,2487.0,0.0,C192917339,428376.4,1093714.18,0,0
205,CASH_OUT,358731.67,C1131704051,0.0,0.0,C2103029245,2780176.34,3141127.76,0,0
549,CASH_OUT,461442.52,C1093216808,461442.52,0.0,C713783990,11029.55,472472.07,1,0
589,PAYMENT,2245.38,C815794864,0.0,0.0,M390329201,0.0,0.0,0,0
384,TRANSFER,2374412.42,C958603903,2374412.42,0.0,C68780715,0.0,0.0,1,0
300,CASH_OUT,220972.19,C1722478738,0.0,0.0,C991468929,1910642.12,2131614.3,0,0
157,PAYMENT,7830.44,C230651968,317667.82,309837.39,M1420338810,0.0,0.0,0,0
546,CASH_OUT,68683.95,C1235738646,18241.0,0.0,C318148189,78343.96,147027.91,0,0
382,PAYMENT,4149.05,C758551738,5765.0,1615.95,M13025127,0.0,0.0,0,0
139,CASH_IN,179475.98,C1648418331,489267.9,668743.88,C562868730,3175429.23,2995953.26,0,0
278,PAYMENT,1075.51,C1228714738,0.0,0.0,M465859694,0.0,0.0,0,0
212,PAYMENT,858.1,C1255236760,6076.0,5217.9,M1436880581,0.0,0.0,0,0
177,TRANSFER,647851.45,C832863608,239.0,0.0,C528313996,2362237.49,3010088.95,0,0
38,CASH_IN,182206.17,C1077217590,7922378.43,8104584.6,C1429707366,1284429.28,1102223.11,0,0
252,CASH_OUT,30868.44,C648547280,0.0,0.0,C1767472103,925061.97,955930.4,0,0
229,CASH_IN,108326.26,C40877467,6896903.78,7005230.04,C1334669858,10738909.83,10630583.57,0,0
210,PAYMENT,1464.68,C1351501253,91846.0,90381.32,M605989972,0.0,0.0,0,0
358,CASH_OUT,11512.34,C1874384564,0.0,0.0,C1650845260,2109326.25,2120838.59,0,0
346,TRANSFER,844305.45,C1088396377,0.0,0.0,C243895561,6376063.98,7220369.42,0,0
141,TRANSFER,776392.32,C1984446673,0.0,0.0,C420539158,933327.88,1709720.2,0,0
351,CASH_OUT,87092.29,C1614404546,16120.76,0.0,C193473878,151314.06,238406.35,0,0
276,CASH_OUT,154282.15,C673218716,2072.0,0.0,C765025962,1207876.32,1362158.47,0,0
656,CASH_OUT,494446.94,C334271518,494446.94,0.0,C2013684634,3324564.1,3819011.04,1,0
161,CASH_IN,84569.21,C366099593,54377.0,138946.21,C107812264,140424.4,55855.19,0,0
96,CASH_OUT,86740.58,C1366806914,0.0,0.0,C2091889956,1049694.01,1136434.59,0,0
25,TRANSFER,44829.81,C589374615,44829.81,0.0,C1612426642,0.0,0.0,1,0
393,PAYMENT,9346.78,C1570242161,116487.0,107140.22,M970708331,0.0,0.0,0,0
36,PAYMENT,40249.83,C222546927,1043.36,0.0,M898384448,0.0,0.0,0,0
285,PAYMENT,2995.14,C1068115028,0.0,0.0,M1235777009,0.0,0.0,0,0
38,TRANSFER,138334.63,C1939560300,23355.0,0.0,C1614337158,94624.04,232958.67,0,0
157,CASH_OUT,154068.57,C1172641822,0.0,0.0,C2063744936,228318.73,382387.3,0,0
256,PAYMENT,8167.66,C1874889648,111022.0,102854.34,M1275445517,0.0,0.0,0,0
516,TRANSFER,414794.23,C266064444,414794.23,0.0,C33901229,0.0,0.0,1,0
307,CASH_IN,89263.17,C258989932,4138732.52,4227995.69,C1440482490,677128.52,587865.35,0,0
702,CASH_OUT,308778.37,C1694608932,308778.37,0.0,C1283529992,6723500.14,7032278.51,1,0
372,CASH_IN,114707.8,C108370104,2495566.78,2610274.58,C2098276780,822865.76,708157.96,0,0
332,PAYMENT,14322.18,C1065644144,0.0,0.0,M1063270394,0.0,0.0,0,0
352,CASH_OUT,2111475.81,C433434027,2111475.81,0.0,C916183053,0.0,2111475.81,1,0
257,CASH_OUT,119541.28,C2065366207,0.0,0.0,C707315921,219844.74,262660.32,0,0
227,CASH_OUT,68309.79,C1653874433,199582.0,131272.21,C1999693497,0.0,68309.79,0,0
35,PAYMENT,25189.9,C1628045766,3566.0,0.0,M962515844,0.0,0.0,0,0
15,CASH_OUT,118514.71,C1305103842,0.0,0.0,C1946029645,470348.05,843716.5,0,0
346,PAYMENT,28437.71,C209301634,356015.98,327578.27,M869735391,0.0,0.0,0,0
403,CASH_IN,167011.18,C76698398,404990.0,572001.18,C1258297852,24060.12,0.0,0,0
355,PAYMENT,11114.02,C2136192269,22197.0,11082.98,M292410275,0.0,0.0,0,0
325,TRANSFER,428308.26,C1575865530,0.0,0.0,C826484000,481138.75,909447.01,0,0
182,CASH_OUT,43744.61,C1382345621,0.0,0.0,C2105733665,52420.52,96165.13,0,0
18,PAYMENT,21724.23,C906060809,52148.73,30424.5,M1106354342,0.0,0.0,0,0
337,CASH_OUT,658637.38,C1494570595,658637.38,0.0,C975876326,0.0,658637.38,1,0
547,PAYMENT,2210.41,C1943941378,0.0,0.0,M1710729318,0.0,0.0,0,0
16,CASH_IN,112941.68,C946195923,11448958.96,11561900.64,C731860283,496777.41,383835.74,0,0
